Formation_Set_ID,play,side_of_ball,play_art,description
205,Mtn Counter Str,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_wing-pair_mtn-counter-str.png,
205,01 Trap,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_wing-pair_01-trap.png,
121,Power 0,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-offset_power-0.png,
241,Pa Fk Screen Wheel,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_doubles-flex-hip_pa-fk-screen-wheel.png,
244,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_wing-flex_four-verticals.png,
204,Pa U Slide,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/i-form_wing_pa-u-slide.png,
240,Pats Hb Dive,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_deuce_pats-hb-dive.png,
240,Z Dig,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_deuce_z-dig.png,
240,Pa Pats Boot,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_deuce_pa-pats-boot.png,
216,01 Trap,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-hb-wk_01-trap.png,
244,Pa Y Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_wing-flex_pa-y-cross.png,
244,Mtn 01 Trap,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_wing-flex_mtn-01-trap.png,
240,Power 0,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_deuce_power-0.png,
245,Pa Z Post,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_full-diamond_pa-z-post.png,
137,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_doubles-y-off_four-verticals.png,
276,Verticals X Shallow,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-y-flex_verticals-x-shallow.png,
276,Hi Lo Dig,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-y-flex_hi-lo-dig.png,
253,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_flexbone-trips_four-verticals.png,
162,Under,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-slot-open_under.png,
254,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_flexbone-slot_four-verticals.png,
213,01 Trap,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_flex-y-off-wk_01-trap.png,
162,Dbl Slant,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-slot-open_dbl-slant.png,
162,Mtn Angle Z Spot,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-slot-open_mtn-angle-z-spot.png,
162,Mtn Flood X Dig,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-slot-open_mtn-flood-x-dig.png,
162,Mtn Slot Dig,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-slot-open_mtn-slot-dig.png,
261,Pa Te Corner,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_full-house-tight_pa-te-corner.png,
81,Pa Cross X Poco,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-flex_pa-cross-x-poco.png,
264,01 Trap,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_tackle-over_01-trap.png,
266,01 Trap,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_tackle-over-trips_01-trap.png,
270,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_tight-slots-hb-wk_four-verticals.png,
46,Mtn Hb Trail,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-y-slot_mtn-hb-trail.png,
46,Mtn Wheelies Hb Angle,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-y-slot_mtn-wheelies-hb-angle.png,
46,Mtn Flood,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-y-slot_mtn-flood.png,
146,Mtn Mills,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-flex_mtn-mills.png,
36,Mtn Wheel Levels Switch,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-hb-wk_mtn-wheel-levels-switch.png,
21,Pa Y Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_u-off-trips_pa-y-screen.png,
146,Mtn Shock Slot Dig,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-flex_mtn-shock-slot-dig.png,
146,Mtn Slot In,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-flex_mtn-slot-in.png,
308,Dagger,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/weak-i_slot-flex_dagger.png,
309,Pa Boot Slide,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_doubles-y-off-close_pa-boot-slide.png,
272,Rams Z Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_bunch_rams-z-option.png,
309,Zone Fake Jet,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_doubles-y-off-close_zone-fake-jet.png,
309,Stick,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_doubles-y-off-close_stick.png,
309,Bench Corner Stop,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_doubles-y-off-close_bench-corner-stop.png,
308,Hb Misdirection,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/weak-i_slot-flex_hb-misdirection.png,
309,Hb Slam,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_doubles-y-off-close_hb-slam.png,
309,Hb Wham,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_doubles-y-off-close_hb-wham.png,
309,Inside Zone Split,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_doubles-y-off-close_inside-zone-split.png,
271,Jets Slot Post,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_tight_jets-slot-post.png,
308,Pa Boot Lt,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/weak-i_slot-flex_pa-boot-lt.png,
309,Pa Boot Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_doubles-y-off-close_pa-boot-screen.png,
308,Slants,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/weak-i_slot-flex_slants.png,
308,X Curl Fb Flat,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/weak-i_slot-flex_x-curl-fb-flat.png,
271,Drive H Out,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_tight_drive-h-out.png,
308,Hb Gut,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/weak-i_slot-flex_hb-gut.png,
309,Jet Sweep,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_doubles-y-off-close_jet-sweep.png,
309,Pa Jet Sweep,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_doubles-y-off-close_pa-jet-sweep.png,
182,Philly Inside Seam,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-4wr_philly-inside-seam.png,
309,Switch X Comeback,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_doubles-y-off-close_switch-x-comeback.png,
308,94 Will,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/weak-i_slot-flex_94-will.png,
309,Dragon Spacing,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_doubles-y-off-close_dragon-spacing.png,
274,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_5wr-trey_four-verticals.png,
273,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-trey_four-verticals.png,
169,Rns Hitches,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_spread_rns-hitches.png,
275,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_trips-open_four-verticals.png,
275,60 Go,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_trips-open_60-go.png,
163,60 Slide,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_trips-open_60-slide.png,
275,61 X Choice,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_trips-open_61-x-choice.png,
169,Rns Curl Flat,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_spread_rns-curl-flat.png,
169,Rns Streak,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_spread_rns-streak.png,
163,Rns Streak X Shallow,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_trips-open_rns-streak-x-shallow.png,
169,Rns Switch Streak,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_spread_rns-switch-streak.png,
169,Rns Y Stick,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_spread_rns-y-stick.png,
275,01 Trap,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_trips-open_01-trap.png,
163,61 X Choice,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_trips-open_61-x-choice.png,
163,60 Go,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_trips-open_60-go.png,
275,Hb Slam,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_trips-open_hb-slam.png,
163,Rns Hitches,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_trips-open_rns-hitches.png,
171,61 X Choice,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_spread_61-x-choice.png,
270,X Out,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_tight-slots-hb-wk_x-out.png,
310,Inside Zone,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-over_inside-zone.png,
310,Read Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-over_read-option.png,
310,Speed Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-over_speed-option.png,
310,Pa Fl Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-over_pa-fl-screen.png,
310,Qb Slot Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-over_qb-slot-option.png,
310,Hb Swing,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-over_hb-swing.png,
310,Z Spot,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-over_z-spot.png,
310,01 Trap,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-over_01-trap.png,
310,Pa Bubble,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-over_pa-bubble.png,
68,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_wing-slot_four-verticals.png,
278,Rpo Zone Alert Bubble,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-offset_rpo-zone-alert-bubble.png,
278,Rpo Zone Alert Wr Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-offset_rpo-zone-alert-wr-screen.png,
278,01 Trap,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-offset_01-trap.png,
210,01 Trap,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-trips-offset_01-trap.png,
278,Pa Crossers,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-offset_pa-crossers.png,
210,Sprintout Smash,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-trips-offset_sprintout-smash.png,
279,Pa Te Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/goal-line-offense_heavy_pa-te-cross.png,
311,Mtn Pa Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_normal-wing-pats-close_mtn-pa-cross.png,
311,Mtn Slot Corner,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_normal-wing-pats-close_mtn-slot-corner.png,
311,Rpo Alert Mtn Bubble,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_normal-wing-pats-close_rpo-alert-mtn-bubble.png,
311,Rpo Buck Alert Bubble,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_normal-wing-pats-close_rpo-buck-alert-bubble.png,
311,Rpo Alert Bubble,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_normal-wing-pats-close_rpo-alert-bubble.png,
311,Mtn Hb Cross Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_normal-wing-pats-close_mtn-hb-cross-screen.png,
6,Inside Zone Read Opt,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles_inside-zone-read-opt.png,
286,Dig Hi Lo,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_east_dig-hi-lo.png,
285,Jet Sweep,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/wildcat_slot-flex_jet-sweep.png,
162,Dbl Ins,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-slot-open_dbl-ins.png,
162,Rpo Peek Slant,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-slot-open_rpo-peek-slant.png,
289,Speed Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_duo-over_speed-option.png,
288,Speed Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_duo-slot-open_speed-option.png,
110,Atl Slip Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-offset_atl-slip-screen.png,
291,Speed Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_duo-over-wk_speed-option.png,
293,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-quads-hb_four-verticals.png,
162,Rpo Read Slide,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-slot-open_rpo-read-slide.png,
28,Rpo Walk Glance,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-off-trips_rpo-walk-glance.png,
97,Rpo Walk Glance,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_stack-y-off-wk_rpo-walk-glance.png,
77,Rpo Walk Glance,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-y-off-wk_rpo-walk-glance.png,
297,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_double-stack_four-verticals.png,
153,01 Trap,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset-wk_01-trap.png,
299,X Poco,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-y-flex_x-poco.png,
169,Y Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_spread_y-cross.png,
19,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-off-trips-wk_four-verticals.png,
302,Bunch Trail,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_bunch-quads_bunch-trail.png,
100,01 Trap,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_deuce_01-trap.png,
276,5 6 Trap,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips-y-flex_5-6-trap.png,
175,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_tight-slots_four-verticals.png,
201,Pa Curl Drag,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_flanker-close_pa-curl-drag.png,
232,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_5wr-flex-trey_four-verticals.png,
308,Slot Drag,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/weak-i_slot-flex_slot-drag.png,
57,Drag Hb Seam,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-y-flex_drag-hb-seam.png,
275,60 Slide,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_trips-open_60-slide.png,
132,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-flex-wk_four-verticals.png,
57,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-y-flex_four-verticals.png,
26,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-wk_four-verticals.png,
143,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-trio-offset-wk_four-verticals.png,
161,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-trips_four-verticals.png,
35,Hb Off Tackle,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-y-slot-wk_hb-off-tackle.png,
19,Hi Lo Dig,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-off-trips-wk_hi-lo-dig.png,
310,Stick,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-over_stick.png,
162,689 Hook,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-slot-open_689-hook.png,
31,Air Raid Under,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips_air-raid-under.png,
186,All Hitch,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wide-5wr_all-hitch.png,
304,All Hitch,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-y-trey_all-hitch.png,
100,Corner Gos Flat,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_deuce_corner-gos-flat.png,
85,Corner Gos Flat,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_deuce-close_corner-gos-flat.png,
85,Corner N Gos,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_deuce-close_corner-n-gos.png,
175,Corner N Gos,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_tight-slots_corner-n-gos.png,
51,Counter Gt Alert Smoke,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_y-off-trips_counter-gt-alert-smoke.png,
238,Dbl Pump N Gos,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/strong-i_pro_dbl-pump-n-gos.png,
71,Dbl Stop N Gos,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-y-off_dbl-stop-n-gos.png,
310,Fake Screen Wheel,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-over_fake-screen-wheel.png,
65,Goal Line Fade,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-tight-z_goal-line-fade.png,
305,Inside Zone Split Alert X Smoke,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/strong-i_wing_inside-zone-split-alert-x-smoke.png,
119,Jets Dbl Ins,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-open_jets-dbl-ins.png,
306,Motion Hb Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_empty-y-slot_motion-hb-option.png,
307,Mtn Counter,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_double-wing_mtn-counter.png,
307,Mtn Hb Dive,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_double-wing_mtn-hb-dive.png,
204,Mtn Pa Power 0,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/i-form_wing_mtn-pa-power-0.png,
239,Mtn Pa Power 0,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_wing-tight-u_mtn-pa-power-0.png,
305,Mtn Power 0,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/strong-i_wing_mtn-power-0.png,
256,Pa Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_wing-close_pa-cross.png,
46,Pa H Corner,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_spread-y-slot_pa-h-corner.png,
187,Pa Inverted Veer,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wide-doubles-wk_pa-inverted-veer.png,
6,Pa Pats Seams,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles_pa-pats-seams.png,
240,Pa Power 0,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_deuce_pa-power-0.png,
116,Pa Shot Gos,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_u-off_pa-shot-gos.png,
126,Pa Shot Gos,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_y-trips-wk_pa-shot-gos.png,
188,Pa Slot Choice,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wide-y-trips-wk_pa-slot-choice.png,
69,Pa Slot Choice,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wide-slot-right_pa-slot-choice.png,
69,Pa Slot Cross,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wide-slot-right_pa-slot-cross.png,
305,Pa Spot,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/strong-i_wing_pa-spot.png,
256,Pa Te Flood,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_wing-close_pa-te-flood.png,
105,Pa Te Slip,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_train_pa-te-slip.png,
50,Pa Flood,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/pistol_doubles-y-off_pa-flood.png,
212,Power 0,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/i-form_close_power-0.png,
8,Power 0,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/goal-line-offense_normal_power-0.png,
215,Power 0,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/strong-i_twins-over_power-0.png,
238,Power 0 Alert X Smoke,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/strong-i_pro_power-0-alert-x-smoke.png,
187,Power Read,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wide-doubles-wk_power-read.png,
265,Rpo Alert Buck Flat,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_tackle-over-cluster_rpo-alert-buck-flat.png,
31,Rpo Base Alert Bubble,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trips_rpo-base-alert-bubble.png,
121,Rpo Power Alert Wr Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trey-offset_rpo-power-alert-wr-screen.png,
71,Rpo Alert Split Hitches,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-y-off_rpo-alert-split-hitches.png,
69,Rpo Glance Post,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wide-slot-right_rpo-glance-post.png,
186,Rz Stick N Nod,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wide-5wr_rz-stick-n-nod.png,
310,Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_trio-y-over_verticals.png,
153,Vikes Curls,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_doubles-offset-wk_vikes-curls.png,
250,Wr Option,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_5wr-trio_wr-option.png,
